NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_SYNAPTONEMAL_STRUCTURE	GOCC_SYNAPTONEMAL_STRUCTURE	Details ...	46	-0.45748547	-1.7751765	0.0049751243	0.27215365	0.426	4781	tags=48%, list=24%, signal=63%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	Details ...	113	-0.37773192	-1.7206701	0.0	0.23422357	0.621	4326	tags=36%, list=22%, signal=46%	
GOCC_AXONEMAL_DYNEIN_COMPLEX	GOCC_AXONEMAL_DYNEIN_COMPLEX	Details ...	25	-0.5126506	-1.7170935	0.0042735045	0.16188228	0.635	2174	tags=40%, list=11%, signal=45%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	Details ...	41	-0.42362985	-1.5741806	0.015	0.39562052	0.967	4645	tags=41%, list=23%, signal=54%	
GOCC_MEIOTIC_SPINDLE	GOCC_MEIOTIC_SPINDLE	Details ...	16	-0.51833856	-1.5506995	0.023305085	0.37089032	0.984	4845	tags=63%, list=24%, signal=82%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	Details ...	47	-0.39602765	-1.5310949	0.022988506	0.35468027	0.989	4057	tags=36%, list=20%, signal=45%	
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	Details ...	17	-0.5089394	-1.5250678	0.04185022	0.31823882	0.991	2507	tags=35%, list=13%, signal=40%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	Details ...	80	-0.3462826	-1.5047715	0.018041236	0.32346433	0.995	4281	tags=38%, list=21%, signal=48%	
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	GOCC_CONDENSED_NUCLEAR_CHROMOSOME	Details ...	89	-0.34264028	-1.4946553	0.012722646	0.30856735	0.997	4845	tags=35%, list=24%, signal=46%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	Details ...	179	-0.3035918	-1.4832729	0.005952381	0.3006169	0.997	4326	tags=31%, list=22%, signal=40%	
