NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_MICROBODY_MEMBRANE	GOCC_MICROBODY_MEMBRANE	Details ...	45	-0.6396379	-2.0902832	0.0	0.007848457	0.004	2052	tags=42%, list=12%, signal=48%	
GOCC_A_BAND	GOCC_A_BAND	Details ...	28	-0.64171255	-2.0261722	0.0	0.0072424696	0.01	1398	tags=32%, list=8%, signal=35%	
GOCC_SARCOMERE	GOCC_SARCOMERE	Details ...	162	-0.45456892	-1.9881647	0.0	0.009747961	0.017	1484	tags=16%, list=9%, signal=17%	
GOCC_RIBOSOME	GOCC_RIBOSOME	Details ...	224	-0.68948025	-1.978745	0.0019157088	0.008339338	0.02	2165	tags=45%, list=13%, signal=51%	
GOCC_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	Details ...	17	-0.71074384	-1.9786185	0.0	0.0066714706	0.02	1923	tags=53%, list=11%, signal=60%	
GOCC_CONTRACTILE_FIBER	GOCC_CONTRACTILE_FIBER	Details ...	193	-0.44878516	-1.9774113	0.0	0.005559559	0.02	1484	tags=17%, list=9%, signal=18%	
GOCC_TRANSPORTER_COMPLEX	GOCC_TRANSPORTER_COMPLEX	Details ...	251	-0.466892	-1.9714196	0.0	0.0050705825	0.022	2904	tags=25%, list=17%, signal=30%	
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	Details ...	193	-0.7103548	-1.9512055	0.0018975332	0.0060913097	0.027	1719	tags=44%, list=10%, signal=49%	
GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	Details ...	118	-0.7134936	-1.9397079	0.0019011407	0.006513268	0.033	1832	tags=44%, list=11%, signal=49%	
GOCC_CORTICAL_CYTOSKELETON	GOCC_CORTICAL_CYTOSKELETON	Details ...	105	-0.5008018	-1.9360337	0.0	0.006256662	0.034	2070	tags=25%, list=12%, signal=28%	
GOCC_COMPACT_MYELIN	GOCC_COMPACT_MYELIN	Details ...	18	-0.6699329	-1.9204239	0.0	0.00801723	0.049	723	tags=22%, list=4%, signal=23%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX	Details ...	16	-0.686637	-1.9143046	0.0	0.007796411	0.052	1842	tags=25%, list=11%, signal=28%	
GOCC_APICOLATERAL_PLASMA_MEMBRANE	GOCC_APICOLATERAL_PLASMA_MEMBRANE	Details ...	21	-0.6688743	-1.9087514	0.0	0.008323306	0.061	1857	tags=24%, list=11%, signal=27%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	106	-0.8309471	-1.9032395	0.0019157088	0.008193442	0.064	1719	tags=75%, list=10%, signal=84%	
GOCC_TRAPP_COMPLEX	GOCC_TRAPP_COMPLEX	Details ...	15	-0.72319907	-1.8872912	0.0	0.009438511	0.078	2392	tags=53%, list=14%, signal=62%	
GOCC_GLYCOPROTEIN_COMPLEX	GOCC_GLYCOPROTEIN_COMPLEX	Details ...	21	-0.67920303	-1.8855263	0.0019880715	0.008983714	0.079	3743	tags=43%, list=22%, signal=55%	
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	Details ...	30	-0.65570503	-1.868154	0.0	0.011622333	0.105	3638	tags=53%, list=22%, signal=68%	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	Details ...	59	-0.8675026	-1.8654855	0.0019305019	0.011552188	0.111	1832	tags=85%, list=11%, signal=95%	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX	Details ...	263	-0.4371501	-1.8618556	0.0	0.012145094	0.126	1907	tags=20%, list=11%, signal=22%	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	Details ...	80	-0.69590193	-1.8472342	0.0037950664	0.013709867	0.15	2581	tags=52%, list=15%, signal=62%	
GOCC_POLYSOME	GOCC_POLYSOME		71	-0.66813475	-1.8460556	0.009416196	0.013432798	0.153	2097	tags=48%, list=13%, signal=55%	
GOCC_MICROBODY_LUMEN	GOCC_MICROBODY_LUMEN		25	-0.64894825	-1.8379083	0.0	0.014778205	0.174	2821	tags=48%, list=17%, signal=58%	
GOCC_MICROBODY	GOCC_MICROBODY		132	-0.48352265	-1.83528	0.0	0.014424822	0.179	2219	tags=30%, list=13%, signal=35%	
GOCC_LATERAL_PLASMA_MEMBRANE	GOCC_LATERAL_PLASMA_MEMBRANE		57	-0.510599	-1.8321882	0.0019493178	0.0145416735	0.187	2548	tags=25%, list=15%, signal=29%	
GOCC_CALYX_OF_HELD	GOCC_CALYX_OF_HELD		24	-0.60644245	-1.8304386	0.0021367522	0.014087404	0.189	2463	tags=29%, list=15%, signal=34%	
