NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	Details ...	104	0.69226927	2.5195198	0.0	0.0	0.0	2155	tags=52%, list=13%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	Details ...	59	0.72607505	2.5030582	0.0	0.0	0.0	1354	tags=37%, list=8%, signal=40%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA	Details ...	129	0.65472174	2.438558	0.0	0.0	0.0	2155	tags=49%, list=13%, signal=56%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	Details ...	84	0.6416967	2.4184372	0.0	0.0	0.0	1905	tags=32%, list=11%, signal=36%	
GOBP_VIRAL_PROCESS	GOBP_VIRAL_PROCESS	Details ...	311	0.57485396	2.404165	0.0	0.0	0.0	2506	tags=40%, list=15%, signal=46%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS	Details ...	55	0.714124	2.4027135	0.0	0.0	0.0	611	tags=25%, list=4%, signal=26%	
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	Details ...	70	0.6371721	2.3953702	0.0	0.0	0.0	1905	tags=31%, list=11%, signal=35%	
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE	Details ...	219	0.5832618	2.3865478	0.0	0.0	0.0	2506	tags=42%, list=15%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	Details ...	85	0.63039297	2.3840053	0.0	0.0	0.0	2615	tags=35%, list=16%, signal=42%	
GOBP_EOSINOPHIL_CHEMOTAXIS	GOBP_EOSINOPHIL_CHEMOTAXIS	Details ...	16	0.89977276	2.3755026	0.0	0.0	0.0	318	tags=44%, list=2%, signal=45%	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	Details ...	102	0.5869623	2.3274527	0.0	0.0	0.0	1686	tags=29%, list=10%, signal=33%	
