NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	Details ...	152	0.67266124	2.9974308	0.0	0.0	0.0	2101	tags=42%, list=11%, signal=47%	
GOMF_INTEGRIN_BINDING	GOMF_INTEGRIN_BINDING	Details ...	153	0.57403743	2.563212	0.0	0.0	0.0	3168	tags=42%, list=16%, signal=50%	
GOMF_EXTRACELLULAR_MATRIX_BINDING	GOMF_EXTRACELLULAR_MATRIX_BINDING	Details ...	57	0.67776316	2.5523348	0.0	0.0	0.0	2144	tags=42%, list=11%, signal=47%	
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	Details ...	75	0.6145508	2.452802	0.0	0.0	0.0	3071	tags=45%, list=15%, signal=53%	
GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	Details ...	93	0.59821326	2.4519577	0.0	0.0	0.0	3071	tags=45%, list=15%, signal=53%	
GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING	Details ...	305	0.5035386	2.4422483	0.0	0.0	0.0	3205	tags=34%, list=16%, signal=40%	
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	Details ...	47	0.67449623	2.4397752	0.0	0.0	0.0	4463	tags=64%, list=22%, signal=82%	
GOMF_TRANSLATION_REGULATOR_ACTIVITY	GOMF_TRANSLATION_REGULATOR_ACTIVITY	Details ...	127	0.5594555	2.3838344	0.0	0.0	0.0	2924	tags=39%, list=15%, signal=46%	
GOMF_GDP_BINDING	GOMF_GDP_BINDING	Details ...	77	0.5893435	2.3394122	0.0	0.0	0.0	2947	tags=45%, list=15%, signal=53%	
GOMF_MRNA_BINDING	GOMF_MRNA_BINDING	Details ...	320	0.48497894	2.3375783	0.0	0.0	0.0	3049	tags=34%, list=15%, signal=39%	
GOMF_MRNA_3_UTR_BINDING	GOMF_MRNA_3_UTR_BINDING	Details ...	101	0.5602101	2.3156977	0.0	0.0	0.0	2845	tags=40%, list=14%, signal=46%	
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	Details ...	65	0.58628446	2.2913928	0.0	0.0	0.0	2346	tags=38%, list=12%, signal=43%	
GOMF_SH3_DOMAIN_BINDING	GOMF_SH3_DOMAIN_BINDING	Details ...	130	0.52269596	2.2684033	0.0	0.0	0.0	2773	tags=35%, list=14%, signal=41%	
GOMF_ELECTRON_TRANSFER_ACTIVITY	GOMF_ELECTRON_TRANSFER_ACTIVITY	Details ...	58	0.6022327	2.2562792	0.0	0.0	0.0	4072	tags=64%, list=20%, signal=80%	
GOMF_RRNA_BINDING	GOMF_RRNA_BINDING	Details ...	73	0.573688	2.2526085	0.0	0.0	0.0	4548	tags=52%, list=23%, signal=67%	
GOMF_G_PROTEIN_ACTIVITY	GOMF_G_PROTEIN_ACTIVITY	Details ...	38	0.6571424	2.2456334	0.0	0.0	0.0	2947	tags=58%, list=15%, signal=68%	
GOMF_SMAD_BINDING	GOMF_SMAD_BINDING	Details ...	85	0.5509417	2.2352314	0.0	1.4197324E-4	0.002	3782	tags=44%, list=19%, signal=53%	
GOMF_LAMININ_BINDING	GOMF_LAMININ_BINDING	Details ...	29	0.68042785	2.2285392	0.0	1.3408584E-4	0.002	1257	tags=41%, list=6%, signal=44%	
GOMF_MHC_PROTEIN_BINDING	GOMF_MHC_PROTEIN_BINDING	Details ...	48	0.6071142	2.2045472	0.0	2.5446195E-4	0.004	1879	tags=33%, list=9%, signal=37%	
GOMF_ACTIN_FILAMENT_BINDING	GOMF_ACTIN_FILAMENT_BINDING	Details ...	221	0.47744676	2.2024117	0.0	2.4173885E-4	0.004	2352	tags=30%, list=12%, signal=33%	
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		106	0.519563	2.1944394	0.0	2.8931227E-4	0.005	2803	tags=39%, list=14%, signal=45%	
GOMF_ACTIN_BINDING	GOMF_ACTIN_BINDING		441	0.43630573	2.1705866	0.0	3.8668257E-4	0.007	3591	tags=32%, list=18%, signal=38%	
GOMF_PEPTIDE_ANTIGEN_BINDING	GOMF_PEPTIDE_ANTIGEN_BINDING		32	0.6522065	2.165184	0.0	3.698703E-4	0.007	1416	tags=34%, list=7%, signal=37%	
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		38	0.6283133	2.1649268	0.0	3.54459E-4	0.007	2886	tags=55%, list=14%, signal=64%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		93	0.51907885	2.145962	0.0	5.3057517E-4	0.011	1536	tags=23%, list=8%, signal=24%	
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT		149	0.48253295	2.1383176	0.0	6.552379E-4	0.014	3454	tags=36%, list=17%, signal=43%	
GOMF_GTPASE_BINDING	GOMF_GTPASE_BINDING		321	0.43909973	2.1337209	0.0	6.7575875E-4	0.015	3075	tags=28%, list=15%, signal=33%	
GOMF_PROTEIN_KINASE_C_BINDING	GOMF_PROTEIN_KINASE_C_BINDING		64	0.5518211	2.1299183	0.0	6.516245E-4	0.015	3065	tags=42%, list=15%, signal=50%	
GOMF_DOUBLE_STRANDED_RNA_BINDING	GOMF_DOUBLE_STRANDED_RNA_BINDING		85	0.5264573	2.1216164	0.0	7.5615314E-4	0.018	3226	tags=38%, list=16%, signal=45%	
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY		24	0.67784786	2.1178079	0.0	8.075221E-4	0.02	1719	tags=42%, list=9%, signal=46%	
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING		325	0.43593025	2.1005783	0.0	8.985301E-4	0.023	4487	tags=40%, list=22%, signal=51%	
